Dia;Hora;Mes;Anyo;Lluvia;Temperatura_Max;Temperatura_Min;Evaporacion;Cota_guadalhorce;Volumen_embalsado_guadalhorce;Variacion_volumen_guadalhorce;Tiempo_desembalse_guadalhorce;Caudal_desembalse_guadalhorce;Filtracion_guadalhorce;Volumen_desembalse_guadalhorce;Salinidad_guadalhorce;Toneladas_sal_guadalhorce;Volumen_evaporado_guadalhorce;Aportacion_aparente_guadalhorce;Cota_guadalteba;Volumen_embalsado_guadalteba;Variacion_volumen_guadalteba;Tiempo_desembalse_guadalteba;Caudal_desembalse_guadalteba;Filtraciones_guadalteba;Volumen_desembalse_guadalteba;Salinidad_guadalteba;Toneladas_sal_guadalteba;Volumen_evaporado_guadalteba;Aportacion_aparente_guadalteba;Volumen_total_guadalhorce_guadalteba;Variacion_total_guadalhorce_guadalteba;Desembalse_total_guadalhorce_guadalteba;Aportacion_aparente_total_guadalhorce_guadalteba;Cota_conde;Volumen_embalsado_conde;Variacion_volumen_conde;Filtraciones_conde;Volumen_desembalse_conde;Salinidad_conde;Toneladas_sal_conde;Volumen_evaporado_conde;Aportacion_aparente_conde;Volumen_total_guadalhorce_guadalteba_conde;Variacion_total_guadalhorce_guadalteba_conde;Desembalse_total_guadalhorce_guadalteba_conde;Aportacion_aparente_total_guadalhorce_guadalteba_conde;Caudal_total_demandas;Volumen_total_demandas;Salinidad_mezcla;Toneladas_sal_mezcla;Cota_gaitanejo;Volumen_gaitanejo;Volumen_central-reversible_tajo;Volumen_total_gaitanejo_tajo;Variacion_total_gaitanejo_tajo;Caudal_abastencimiento;Horas_abastecimiento;Min_abastecimiento;Volumen_abasteciemiento;Caudal_riego;Horas_riego;Min_riego;Volumen_riego;Caudal_ecologico;Horas_ecologico;Min_ecologico;Volumen_ecologico;Agua_sobrante;Total_volumen_abastecido;Aportacion_guadalhorce_tajo;Aportacion_arroyos_tajo;Total_aportacion;;;;;;;;;;;;;
21;8:00;09;2014;;28;16;4,0;358,78;102,514;-0,124;3:00;9,0;0,020;0,117;;0;0,025;-0,007;357,57;119,565;-0,066;;;;0,000;;0;0,026;-0,066;222,079;-0,190;0,117;-0,073;335,58;42,029;-0,223;0,004;0,203;;;0,015;-0,020;264,108;-0,413;0,320;-0,093;4,60;0,397;;0;;;;;;1,8;24;0;0,156;2,5;24;0;0,216;0,30;24;0;0,026;0;0,397;;;;;;;;;;;;;;;;
22;8:00;09;2014;;27;18;5,4;358,76;102,390;-0,124;3:00;9,0;0,020;0,117;;0;0,033;-0,007;357,56;119,499;-0,066;;;;0,000;;0;0,036;-0,066;221,889;-0,190;0,117;-0,073;335,52;41,805;-0,224;0,004;0,203;;;0,020;-0,021;263,694;-0,414;0,320;-0,094;4,60;0,397;761;302;301,66;0,125;-0,031;0,094;#ÁVALOR!;1,8;24;0;0,156;2,5;24;0;0,216;0,30;24;0;0,026;0;0,397;;;;;;;;;;;;;;;;
23;8:00;09;2014;;26;17;3,0;358,74;102,266;-0,124;2:30;9,0;0,020;0,101;;0;0,019;-0,023;357,52;119,235;-0,264;9:00;9;;0,292;;0;0,020;0,028;221,501;-0,388;0,393;0,005;335,51;41,768;-0,037;0,004;0,004;;;0,011;-0,033;263,269;-0,425;0,397;-0,028;4,40;0,382;784;300;301,46;0,105;0,004;0,109;0,015;1,8;24;0;0,156;2,3;24;0;0,201;0,30;24;0;0,026;0;0,382;;;;;;;;;;;;;;;;
24;8:00;09;2014;;23;15;2,0;358,72;102,143;-0,123;3:00;9,0;0,020;0,117;;0;0,012;-0,006;357,47;118,906;-0,329;9:00;9;;0,292;;0;0,013;-0,037;221,049;-0,452;0,409;-0,043;335,51;41,768;0,000;0,004;0,004;;;0,007;0,004;262,817;-0,452;0,413;-0,039;4,40;0,380;807;307;301,45;0,104;0,103;0,207;0,098;1,8;24;0;0,156;2,3;24;0;0,199;0,30;24;0;0,026;0;0,380;;;;;;;;;;;;;;;;
25;8:00;09;2014;0,1;24;14;1,2;358,70;102,019;-0,124;2:30;9,0;0,020;0,101;;0;0,007;-0,023;357,42;118,577;-0,329;9:00;9;;0,292;;0;0,008;-0,037;220,596;-0,453;0,393;-0,060;335,50;41,731;-0,037;0,004;0,004;;;0,004;-0,033;262,327;-0,490;0,397;-0,093;4,40;0,380;819;311;301,19;0,078;0,153;0,231;0,024;1,8;24;0;0,156;2,3;24;0;0,199;0,30;24;0;0,026;0;0,380;;;;;;;;;;;;;;;;
26;8:00;09;2014;;25;15;3,9;358,68;101,896;-0,123;3:00;9,0;0,020;0,117;;0;0,024;-0,006;357,38;118,315;-0,262;13:00;9;;0,421;;0;0,026;0,159;220,211;-0,385;0,538;0,153;335,50;41,731;0,000;0,004;0,004;;;0,014;0,004;261,942;-0,385;0,542;0,157;4,60;0,394;725;285;301,75;0,134;0,201;0,335;0,104;2,0;23;0;0,169;2,3;24;0;0,199;0,30;24;0;0,026;0;0,394;;;;;;;;;;;;;;;;
27;8:00;09;2014;8;24;18;3,1;358,67;101,835;-0,061;2:30;9,0;0,020;0,101;;0;0,019;0,040;357,34;118,053;-0,262;5:00;9;;0,162;;0;0,020;-0,100;219,888;-0,323;0,263;-0,060;335,51;41,768;0,037;0,004;0,004;;;0,011;0,041;261,656;-0,286;0,267;-0,019;4,60;0,397;;0;;;;;;2,0;24;0;0,173;2,3;24;0;0,199;0,30;24;0;0,026;0;0,397;;;;;;;;;;;;;;;;
28;8:00;09;2014;22,2;21;18;0,8;358,65;101,711;-0,124;3:00;9,0;0,020;0,117;;0;0,005;-0,007;357,38;118,315;0,262;;;;0,000;;0;0,005;0,262;220,026;0,138;0,117;0,255;335,49;41,694;-0,074;0,004;0,202;;;0,003;0,128;261,720;0,064;0,319;0,383;4,60;0,397;;0;;;;;;2,0;24;0;0,173;2,3;24;0;0,199;0,30;24;0;0,026;0;0,397;;;;;;;;;;;;;;;;
29;8:00;09;2014;9,5;22;17;0,8;358,64;101,650;-0,061;3:00;9,0;0,020;0,117;;0;0,005;0,056;357,38;118,315;0,000;;;;0,000;;;0,005;0,000;219,965;-0,061;0,117;0,056;335,44;41,509;-0,185;0,004;0,202;;;0,003;0,017;261,474;-0,246;0,319;0,073;4,60;0,397;784;312;300,86;0,049;-0,080;-0,031;#ÁVALOR!;2,0;24;0;0,173;2,3;24;0;0,199;0,30;24;0;0,026;0;0,397;;;;;;;;;;;;;;;;
30;8:00;09;2014;;23;17;1,3;358,63;101,588;-0,062;1:00;9,0;0,020;0,052;;0;0,008;-0,010;357,37;118,250;-0,065;5:00;9;;0,162;;0;0,008;0,097;219,838;-0,127;0,214;0,087;335,43;41,472;-0,037;0,004;0,004;;;0,005;-0,033;261,310;-0,164;0,218;0,054;2,40;0,207;796;165;300,68;0,035;0,150;0,185;0,216;2,1;24;0;0,181;0,0;24;0;0,000;0,30;24;0;0,026;0;0,207;;;;;;;;;;;;;;;;
1;8:00;10;2014;;25;17;2,4;358,62;101,527;-0,061;1:00;9,0;0,020;0,052;;0;0,015;-0,009;357,35;118,119;-0,131;5:00;9;;0,162;;0;0,016;0,031;219,646;-0,192;0,214;0,022;335,43;41,472;0,000;0,004;0,004;;;0,009;0,004;261,118;-0,192;0,218;0,026;2,40;0,207;;0;300,68;0,035;0,150;0,185;-0,435;2,1;24;0;0,181;0,0;24;0;0,000;0,30;24;0;0,026;0;0,207;;;;;;;;;;;;;;;;
2;8:00;10;2014;;24;21;3,3;358,61;101,466;-0,061;1:00;9,0;0,020;0,052;;0;0,020;-0,009;357,31;117,857;-0,262;5:00;9;;0,162;;0;0,022;-0,100;219,323;-0,323;0,214;-0,109;335,44;41,509;0,037;0,004;0,004;;;0,012;0,041;260,832;-0,286;0,218;-0,068;2,40;0,207;;0;301,15;0,074;0,090;0,164;-0,021;2,1;24;0;0,181;0,0;24;0;0,000;0,30;24;0;0,026;0;0,207;;;;;;;;;;;;;;;;
3;8:00;10;2014;;25;21;3,0;358,60;101,404;-0,062;1:00;9,0;0,020;0,052;;0;0,019;-0,010;357,29;117,726;-0,131;5:00;9;;0,162;;0;0,020;0,031;219,130;-0,193;0,214;0,021;335,44;41,509;0,000;0,004;0,004;;;0,011;0,004;260,639;-0,193;0,218;0,025;2,40;0,207;;0;301,89;0,155;-0,045;0,110;-0,054;2,1;24;0;0,181;0,0;24;0;0,000;0,30;24;0;0,026;0;0,207;;;;;;;;;;;;;;;;
4;8:00;10;2014;;25;18;3,5;358,59;101,343;-0,061;2:30;9,0;0,020;0,101;;0;0,021;0,040;357,26;117,531;-0,195;6:30;9;;0,211;;0;0,023;0,016;218,874;-0,256;0,312;0,056;335,45;41,546;0,037;0,004;0,004;;;0,013;0,041;260,420;-0,219;0,316;0,097;2,20;0,194;;0;;;;;;1,9;24;0;0,168;0,0;24;0;0,000;0,30;24;0;0,026;0;0,194;;;;;;;;;;;;;;;;
5;8:00;10;2014;;26;17;3,5;358,59;101,343;0,000;;;0,020;0,020;;0;0,022;0,020;357,21;117,205;-0,326;10:00;9;;0,324;;0;0,023;-0,002;218,548;-0,326;0,344;0,018;335,45;41,546;0,000;0,004;0,004;;;0,013;0,004;260,094;-0,326;0,348;0,022;2,20;0,190;;0;;;;;;1,9;24;0;0,164;0,0;24;0;0,000;0,30;24;0;0,026;0;0,190;;;;;;;;;;;;;;;;
6;8:00;10;2014;;26;16;3,0;358,59;101,343;0,000;;;0,020;0,020;;0;0,019;0,020;357,15;116,815;-0,390;10:00;9;;0,324;;0;0,019;-0,066;218,158;-0,390;0,344;-0,046;335,45;41,546;0,000;0,004;0,004;;;0,011;0,004;259,704;-0,390;0,348;-0,042;2,20;0,190;608;116;301,89;0,155;0,521;0,676;#ÁVALOR!;1,9;24;0;0,164;0,0;24;0;0,000;0,30;24;0;0,026;0;0,190;;;;;;;;;;;;;;;;
7;8:00;10;2014;;25;14;3,7;358,54;101,036;-0,307;9:00;9,0;0,020;0,312;2059;642;0,023;0,005;357,15;116,815;0,000;;;;0,000;;0;0,024;0,000;217,851;-0,307;0,312;0,005;335,45;41,546;0,000;0,004;0,004;;;0,014;0,004;259,397;-0,307;0,316;0,009;2,20;0,190;;0;301,25;0,084;0,785;0,869;0,193;1,9;24;0;0,164;0,0;24;0;0,000;0,30;24;0;0,026;0;0,190;;;;;;;;;;;;;;;;
8;8:00;10;2014;;26;14;2,8;358,54;101,036;0,000;;;0,020;0,020;;0;0,017;0,020;357,14;116,750;-0,065;;;;0,000;;0;0,018;-0,065;217,786;-0,065;0,020;-0,045;335,45;41,546;0,000;0,004;0,004;;;0,010;0,004;259,332;-0,065;0,024;-0,041;2,20;0,190;;0;301,26;0,085;0,620;0,705;-0,164;1,9;24;0;0,164;0,0;24;0;0,000;0,30;24;0;0,026;0;0,190;;;;;;;;;;;;;;;;
9;8:00;10;2014;;26;14;4,0;358,53;100,975;-0,061;VAR;;0,020;0,022;;0;0,024;-0,039;357,15;116,815;0,065;;;;0,000;;0;0,026;0,065;217,790;0,004;0,022;0,026;335,46;41,583;0,037;0,004;0,004;;;0,015;0,041;259,373;0,041;0,026;0,067;2,20;0,190;737;140;301,32;0,091;0,413;0,504;-0,201;1,9;24;0;0,164;0,0;24;0;0,000;0,30;24;0;0,026;0;0,190;;;;;;;;;;;;;;;;
10;8:00;10;2014;;26;15;2,0;358,52;100,914;-0,061;;;0,020;0,020;;0;0,012;-0,041;357,15;116,815;0,000;;;;0,000;;0;0,013;0,000;217,729;-0,061;0,020;-0,041;335,46;41,583;0,000;0,004;0,004;;;0,007;0,004;259,312;-0,061;0,024;-0,037;2,20;0,190;;0;301,47;0,106;0,267;0,373;-0,131;1,9;24;0;0,164;0,0;24;0;0,000;0,30;24;0;0,026;0;0,190;;;;;;;;;;;;;;;;
11;8:00;10;2014;12,5;21;14;0,5;358,49;100,731;-0,183;4:00;9,0;0,020;0,150;;0;0,003;-0,033;357,13;116,685;-0,130;5:00;9;;0,162;;0;0,003;0,032;217,416;-0,313;0,312;-0,001;335,46;41,583;0,000;0,004;0,004;;;0,002;0,004;258,999;-0,313;0,316;0,003;2,10;0,183;;0;;;;;;1,8;24;0;0,157;0,0;24;0;0,000;0,30;24;0;0,026;0;0,183;;;;;;;;;;;;;;;;
12;8:00;10;2014;10;23;15;2,5;358,50;100,792;0,061;;;0,020;0,020;;0;0,015;0,081;357,11;116,556;-0,129;5:00;9;;0,162;;0;0,016;0,033;217,348;-0,068;0,182;0,114;335,47;41,620;0,037;0,004;0,004;;;0,009;0,041;258,968;-0,031;0,186;0,155;2,10;0,181;;0;;;;;;1,8;24;0;0,156;0,0;24;0;0,000;0,30;24;0;0,026;0;0,181;;;;;;;;;;;;;;;;
13;8:00;10;2014;1,5;19;11;2,5;358,50;100,792;0,000;;;0,020;0,020;;0;0,015;0,020;357,10;116,491;-0,065;5:00;9;;0,162;;0;0,016;0,097;217,283;-0,065;0,182;0,117;335,47;41,620;0,000;0,004;0,004;;;0,009;0,004;258,903;-0,065;0,186;0,121;2,10;0,181;;0;;;;;;1,8;24;0;0,156;0,0;24;0;0,000;0,30;24;0;0,026;0;0,181;;;;;;;;;;;;;;;;
14;8:00;10;2014;17,5;19;11;2,0;358,52;100,914;0,122;;;0,020;0,020;;0;0,012;0,142;357,08;116,361;-0,130;4:00;9;;0,130;;0;0,013;0,000;217,275;-0,008;0,150;0,142;335,50;41,731;0,111;0,004;0,004;;;0,007;0,115;259,006;0,103;0,154;0,257;2,10;0,181;807;146;301,60;0,119;0,481;0,600;#ÁVALOR!;1,8;24;0;0,156;0,0;24;0;0,000;0,30;24;0;0,026;0;0,181;;;;;;;;;;;;;;;;
15;8:00;10;2014;;19;13;1,6;358,55;101,098;0,184;1:00;9,0;0,020;0,052;;0;0,010;0,236;357,06;116,232;-0,129;4:00;9;;0,130;;0;0,010;0,001;217,330;0,055;0,182;0,237;335,50;41,731;0,000;0,004;0,006;;;0,006;0,006;259,061;0,055;0,188;0,243;2,10;0,181;807;146;300,93;0,056;0,605;0,661;0,061;1,8;24;0;0,156;0,0;24;0;0,000;0,30;24;0;0,026;0;0,181;;;;;;;;;;;;;;;;
16;8:00;10;2014;;22;13;1,2;358,56;101,159;0,061;1:00;9,0;0,020;0,052;;0;0,007;0,113;357,05;116,167;-0,065;3:00;9;;0,097;;0;0,0078;0,032;217,326;-0,004;0,149;0,145;335,50;41,731;0,000;0,004;0,004;;;0,004;0,004;259,057;-0,004;0,153;0,149;2,10;0,181;;0;300,89;0,052;0,578;0,630;-0,031;1,8;24;0;0,156;0,0;24;0;0,000;0,30;24;0;0,026;0;0,181;;;;;;;;;;;;;;;;
17;8:00;10;2014;;25;15;1,9;358,56;101,159;0,000;1:00;9,0;0,020;0,052;;0;0,012;0,052;357,04;116,103;-0,064;3:00;9;;0,097;;0;0,01216;0,033;217,262;-0,064;0,149;0,085;335,51;41,768;0,037;0,004;0,004;;;0,007;0,041;259,030;-0,027;0,153;0,126;2,10;0,181;;0;301,33;0,092;0,598;0,690;0,06;1,8;24;0;0,156;0,0;24;0;0,000;0,30;24;0;0,026;0;0,181;;;;;;;;;;;;;;;;
18;8:00;10;2014;;36;16;3,6;358,55;101,098;-0,061;1:00;9,0;0,020;0,052;;0;0,022;-0,009;357,02;115,973;-0,130;3:00;9;;0,097;;0;0,023;-0,033;217,071;-0,191;0,149;-0,042;335,51;41,768;0,000;0,004;0,004;;;0,013;0,004;258,839;-0,191;0,153;-0,038;2,10;0,181;;0;;;;;;1,8;24;0;0,156;0,0;24;0;0,000;0,30;24;0;0,026;0;0,181;;;;;;;;;;;;;;;;
19;8:00;10;2014;;26;16;3,7;358,55;101,098;0,000;;;0,020;0,020;;0;0,023;0,020;357,00;115,844;-0,129;3:00;9;;0,097;;0;0,024;-0,032;216,942;-0,129;0,117;-0,012;335,52;41,805;0,037;0,004;0,004;;;0,014;0,041;258,747;-0,092;0,121;0,029;2,10;0,181;;0;;;;;;1,8;24;0;0,156;0,0;24;0;0,000;0,30;24;0;0,026;0;0,181;;;;;;;;;;;;;;;;
20;8:00;10;2014;;27;22;9,1;358,55;101,098;0,000;;;0,020;0,020;;0;0,056;0,020;356,99;115,780;-0,064;3:00;9;;0,097;;0;0,058;0,033;216,878;-0,064;0,117;0,053;335,53;41,842;0,037;0,004;0,004;;;0,034;0,041;258,720;-0,027;0,121;0,094;2,10;0,181;807;146;300,68;0,035;0,505;0,540;#ÁVALOR!;1,8;24;0;0,156;0,0;24;0;0,000;0,30;24;0;0,026;0;0,181;;;;;;;;;;;;;;;;
21;8:00;10;2014;;28;15;6,6;358,55;101,098;0,000;1:00;9,0;0,020;0,052;;0;0,041;0,052;356,98;115,715;-0,065;3:00;9;;0,097;;0;0,043;0,032;216,813;-0,065;0,149;0,084;335,52;41,805;-0,037;0,004;0,004;;;0,024;-0,033;258,618;-0,102;0,153;0,051;2,10;0,181;;0;300,56;0,026;0,530;0,556;0,016;1,8;24;0;0,156;0,0;24;0;0,000;0,30;24;0;0,026;0;0,181;;;;;;;;;;;;;;;;
22;8:00;10;2014;;29;14;2,8;358,55;101,098;0,000;1:00;9,0;0,020;0,052;;0;0,017;0,052;356,96;115,587;-0,128;4:00;9;;0,130;;0;0,018;0,002;216,685;-0,128;0,182;0,054;335,52;41,805;0,000;0,004;0,004;;;0,010;0,004;258,49;-0,128;0,186;0,058;2,10;0,181;842;153;301,17;0,076;0,487;0,563;0,007;1,8;24;0;0,156;0,0;24;0;0,000;0,30;24;0;0,026;0;0,181;;;;;;;;;;;;;;;;
23;8:00;10;2014;;29;14;3,5;358,54;101,036;-0,062;1:00;9,0;0,020;0,052;;0;0,022;-0,010;356,95;115,522;-0,065;2:00;9;;0,065;;0;0,023;0,000;216,558;-0,127;0,117;-0,010;335,50;41,731;-0,074;0,004;0,083;;;0,013;0,009;258,289;-0,201;0,200;-0,001;2,10;0,181;807;146;301,32;0,091;0,554;0,645;0,082;1,8;24;0;0,156;0,0;24;0;0,000;0,30;24;0;0,026;0;0,181;;;;;;;;;;;;;;;;
24;8:00;10;2014;;24;12;4,0;358,52;100,914;-0,122;1:00;9,0;0,020;0,052;;0;0,024;-0,070;356,93;115,393;-0,129;4:00;9;;0,130;;0;0,026;0,001;216,307;-0,251;0,182;-0,069;335,50;41,731;0,000;0,004;0,004;;;0,015;0,004;258,038;-0,251;0,186;-0,065;2,10;0,181;;0;301,89;0,155;0,380;0,535;-0,11;1,8;24;0;0,156;0,0;24;0;0,000;0,30;24;0;0,026;0;0,181;;;;;;;;;;;;;;;;
25;8:00;10;2014;;26;12;4,0;358,52;100,914;0,000;;;0,020;0,020;;0;0,024;0,020;356,93;115,393;0,000;;;;0,000;;0;0,026;0,000;216,307;0,000;0,020;0,020;335,50;41,731;0,000;0,004;0,004;;;0,015;0,004;258,038;0,000;0,024;0,024;2,10;0,181;;0;;;;;;1,8;24;0;0,156;0,0;24;0;0,000;0,30;24;0;0,026;0;0,181;;;;;;;;;;;;;;;;
26;8:00;10;2014;;24;19;7,5;358,52;100,914;0,000;;;0,020;0,020;;0;0,046;0,020;356,90;115,201;-0,192;4:00;9;;0,130;;0;0,048;-0,062;216,115;-0,192;0,150;-0,042;335,50;41,731;0,000;0,004;0,004;;;0,028;0,004;257,846;-0,192;0,154;-0,038;2,10;0,181;;0;;;;;;1,8;24;0;0,156;0,0;24;0;0,000;0,30;24;0;0,026;0;0,181;;;;;;;;;;;;;;;;
27;8:00;10;2014;;25;18;4,6;358,52;100,914;0,000;;;0,020;0,020;;0;0,028;0,020;356,88;115,072;-0,129;4:00;9;;0,130;;0;0,030;0,001;215,986;-0,129;0,150;0,021;335,50;41,731;0,000;0,004;0,004;;;0,017;0,004;257,717;-0,129;0,154;0,025;2,10;0,181;819;149;301,45;0,104;0,300;0,404;#ÁVALOR!;1,8;24;0;0,156;0,0;24;0;0,000;0,30;24;0;0,026;0;0,181;;;;;;;;;;;;;;;;
28;8:00;10;2014;;24;17;4,5;358,51;100,853;-0,061;2:00;9,0;0,020;0,085;;0;0,027;0,024;356,83;114,751;-0,321;7:00;9;;0,227;;0;0,029;-0,094;215,604;-0,382;0,312;-0,070;335,50;41,731;0,000;0,004;0,004;;;0,017;0,004;257,335;-0,382;0,316;-0,066;3,60;0,306;819;250;301,38;0,097;0,431;0,528;0,124;1,8;24;0;0,156;1,5;23;0;0,124;0,30;24;0;0,026;0;0,306;;;;;;;;;;;;;;;;
29;8:00;10;2014;;22;17;3,4;358,50;100,792;-0,061;2:00;9,0;0,020;0,085;;0;0,021;0,024;356,81;114,623;-0,128;7:00;9;;0,227;;0;0,022;0,099;215,415;-0,189;0,312;0,123;335,50;41,731;0,000;0,004;0,004;;;0,013;0,004;257,146;-0,189;0,316;0,127;3,80;0,327;;0;301,46;0,105;0,413;0,518;-0,010;1,8;24;0;0,156;1,7;24;0;0,146;0,30;24;0;0,026;0;0,327;;;;;;;;;;;;;;;;
30;8:00;10;2014;;22;17;2,0;358,48;100,670;-0,122;2:00;9,0;0,020;0,085;;0;0,012;-0,037;356,78;114,431;-0,192;7:00;9;;0,227;;0;0,013;0,035;215,101;-0,314;0,312;-0,002;335,49;41,694;-0,037;0,004;0,004;;;0,007;-0,033;256,795;-0,351;0,316;-0,035;4,10;0,345;819;283;301,48;0,107;0,434;0,541;0,023;1,8;24;0;0,156;2,0;16;0;0,164;0,30;24;0;0,026;0;0,345;;;;;;;;;;;;;;;;
31;8:00;10;2014;;24;17;3,6;358,45;100,487;-0,183;2:00;9,0;0,020;0,085;;0;0,022;-0,098;356,73;114,112;-0,319;9:00;9;;0,292;;0;0,022968;-0,027;214,599;-0,502;0,377;-0,125;335,49;41,694;0,000;0,004;0,004;;;0,013;0,004;256,293;-0,502;0,381;-0,121;4,10;0,354;;0;301,75;0,134;0,414;0,548;0,007;1,8;24;0;0,156;2,0;24;0;0,173;0,30;24;0;0,026;0;0,354;;;;;;;;;;;;;;;;
1;8:00;11;2014;;21;17;4,0;358,44;100,426;-0,061;1:30;9,0;0,020;0,069;;0;0,024;0,008;356,70;113,921;-0,191;4:00;9;;0,130;;0;0,025;-0,061;214,347;-0,252;0,199;-0,053;335,48;41,657;-0,037;0,004;0,004;;;0,015;-0,033;256,004;-0,289;0,203;-0,086;4,15;0,359;;0;;;;;;1,8;24;0;0,156;2,0;24;0;0,173;0,35;24;0;0,030;0;0,359;;;;;;;;;;;;;;;;
2;8:00;11;2014;;22;17;2,0;358,43;100,365;-0,061;2:00;9,0;0,020;0,085;;0;0,012;0,024;356,70;113,921;0,000;;;;0,000;;0;0,013;0,000;214,286;-0,061;0,085;0,024;335,43;41,472;-0,185;0,004;0,163;;;0,007;-0,022;255,758;-0,246;0,248;0,002;4,15;0,359;;0;;;;;;1,8;24;0;0,156;2,0;24;0;0,173;0,35;24;0;0,030;0;0,359;;;;;;;;;;;;;;;;
3;8:00;11;2014;;22;13;2,1;358,42;100,304;-0,061;2:00;9,0;0,020;0,085;;0;0,013;0,024;356,70;113,921;0,000;;;;0,000;;0;0,013;0,000;214,225;-0,061;0,085;0,024;335,38;41,287;-0,185;0,004;0,163;;;0,008;-0,022;255,512;-0,246;0,248;0,002;4,15;0,359;796;285;301,45;0,104;0,085;0,189;#ÁVALOR!;1,8;24;0;0,156;2,0;24;0;0,173;0,35;24;0;0,030;0;0,359;;;;;;;;;;;;;;;;
4;8:00;11;2014;5,4;21;13;1,4;358,41;100,243;-0,061;3:00;9,0;0,020;0,117;2118;248;0,009;0,056;356,65;113,602;-0,319;9:00;9;;0,292;;0;0,009;-0,027;213,845;-0,380;0,409;0,029;335,39;41,324;0,037;0,004;0,004;;;0,005;0,041;255,169;-0,343;0,413;0,070;4,15;0,359;796;285;301,61;0,120;0,051;0,171;-0,018;1,8;24;0;0,156;2,0;24;0;0,173;0,35;24;0;0,030;0;0,359;;;;;;;;;;;;;;;;
5;8:00;11;2014;1,2;15;8;1,7;358,41;100,243;0,000;3:00;9,0;0,020;0,117;;0;0,010;0,117;356,60;113,285;-0,317;9:00;9;;0,292;;0;0,011;-0,025;213,528;-0,317;0,409;0,092;335,39;41,324;0,000;0,004;0,004;;;0,006;0,004;254,852;-0,317;0,413;0,096;2,15;0,215;842;181;301,08;0,068;0,480;0,548;0,377;1,8;24;0;0,156;0,0;20;0;0,029;0,35;24;0;0,030;0;0,215;;;;;;;;;;;;;;;;
6;8:00;11;2014;;14;7;1,3;358,42;100,304;0,061;1:00;9,0;0,020;0,052;;0;0,008;0,113;356,59;113,221;-0,064;4:00;9;;0,130;;0;0,008;0,066;213,525;-0,003;0,182;0,179;335,39;41,324;0,000;0,004;0,004;;;0,005;0,004;254,849;-0,003;0,186;0,183;2,15;0,186;;0;300,79;0,043;0,549;0,592;0,044;1,8;24;0;0,156;0,0;24;0;0,000;0,35;24;0;0,030;0;0,186;;;;;;;;;;;;;;;;
7;8:00;11;2014;;16;7;2,1;358,42;100,304;0,000;1:00;9,0;0,020;0,052;2106;110;0,013;0,052;356,56;113,031;-0,190;4:00;9;;0,130;;0;0,013;-0,060;213,335;-0,190;0,182;-0,008;335,38;41,287;-0,037;0,004;0,004;;;0,008;-0,033;254,622;-0,227;0,186;-0,041;2,15;0,186;807;150;301,46;0,105;0,470;0,575;-0,017;1,8;24;0;0,156;0,0;24;0;0,000;0,35;24;0;0,030;0;0,186;;;;;;;;;;;;;;;;
8;8:00;11;2014;3,7;18;13;1,0;358,43;100,365;0,061;;;0,020;0,020;;0;0,006;0,081;356,56;113,031;0,000;;;;0,000;;0;0,006;0,000;213,396;0,061;0,020;0,081;335,38;41,287;0,000;0,004;0,004;;;0,004;0,004;254,683;0,061;0,024;0,085;2,15;0,186;;0;;;;;;1,8;24;0;0,156;0,0;24;0;0,000;0,35;24;0;0,030;0;0,186;;;;;;;;;;;;;;;;
9;8:00;11;2014;5,6;19;11;0,7;358,45;100,487;0,122;;;0,020;0,020;;0;0,004;0,142;356,55;112,968;-0,063;4:00;9;;0,130;;0;0,004;0,067;213,455;0,059;0,150;0,209;335,38;41,287;0,000;0,004;0,004;;;0,003;0,004;254,742;0,059;0,154;0,213;2,15;0,186;;0;;;;;;1,8;24;0;0,156;0,0;24;0;0,000;0,35;24;0;0,030;0;0,186;;;;;;;;;;;;;;;;
10;8:00;11;2014;0,2;19;7;0,7;358,46;100,548;0,061;;;0,020;0,020;2141;43;0,004;0,081;356,54;112,904;-0,064;4:00;9;;0,130;;0;0,004;0,066;213,452;-0,003;0,150;0,147;335,39;41,324;0,037;0,004;0,004;;;0,003;0,041;254,776;0,034;0,154;0,188;2,15;0,186;807;150;301,16;0,075;0,332;0,407;#ÁVALOR!;1,8;24;0;0,156;0,0;24;0;0,000;0,35;24;0;0,030;0;0,186;;;;;;;;;;;;;;;;
11;8:00;11;2014;4,9;15;7;1,0;358,45;100,487;-0,061;5:00;9,0;0,020;0,182;;0;0,006;0,121;356,55;112,968;0,064;;;;0,000;;0;0,006;0,064;213,455;0,003;0,182;0,185;335,41;41,398;0,074;0,004;0,004;;;0,004;0,078;254,853;0,077;0,186;0,263;2,15;0,186;772;143;300,78;0,042;0,407;0,449;0,042;1,8;24;0;0,156;0,0;24;0;0,000;0,35;24;0;0,030;0;0,186;;;;;;;;;;;;;;;;
12;8:00;11;2014;12;16;7;0,7;358,46;100,548;0,061;5:00;9,0;0,020;0,182;;0;0,004;0,243;356,55;112,968;0,000;;;;0,000;;0;0,004;0,000;213,516;0,061;0,182;0,243;335,42;41,435;0,037;0,004;0,004;;;0,003;0,041;254,951;0,098;0,186;0,284;2,15;0,186;831;154;300,97;0,059;0,381;0,440;-0,009;1,8;24;0;0,156;0,0;24;0;0,000;0,35;24;0;0,030;0;0,186;;;;;;;;;;;;;;;;
